"ITEM.NAME","FOOD","PORTION.SIZE","NFGD.Notes","TIMEFRAME","SEX","NFGD.Size.equivalent","Food.ID","NCode","Name","Age.Group","Sex","Size","GRAMWT_G_USDA","ENERGY_KCAL_USDA","PROTEIN_G_USDA","PROTEIN_G_.DV","VEGETABLE_PROTEIN_G_NDSR","VEGETABLE_PROTEIN_.DV","DIETARY_FIBER_G_USDA","DIETARY_FIBER_.DV","TOTAL_DIETARY_FIBER_G_NDSR","TOTAL_DIETARY_FIBER_.DV","RETINOL_MCG_USDA","RETINOL_MCG_.DV","VITAMIN_A_RAE_MCG_USDA","VITAMIN_A_RAE_MCG_USDA_.DV","BETA_CAROTENE_MCG_USDA","BETA_CAROTENE_MCG_.DV","ALPHA_CAROTENE_MCG_USDA","ALPHA_CAROTENE_MCG_.DV","BETA_CRYPTOXANTHIN_MCG_USDA","BETA_CRYPTOXANTHIN_MCG_.DV","LUTEIN_ZEAXANTHIN_MCG_USDA","LUTEIN_ZEAXANTHIN_MCG_.DV","LYCOPENE_MCG_USDA","LYCOPENE_MCG_.DV","VITAMIN_E_AS_ALPHA_TOCOPHEROL_MG_USDA","VITAMIN_E_AS_ALPHA_TOCOPHEROL_MG_.DV","VITAMIN_E_IU_NDSR","VITAMIN_E_IU_.DV","VITAMIN_K_MCG_USDA","VITAMIN_K_MCG_.DV","VITAMIN_C_MG_USDA","VITAMIN_C_MG_USDA_.DV","THIAMIN_VITAMIN_B1_MG_USDA","THIAMIN_VITAMIN_B1_MG_USDA_.DV","RIBOFLAVIN_VITAMIN_B2_MG_USDA","RIBOFLAVIN_VITAMIN_B2_MG_USDA_.DV","NIACIN_MG_USDA","NIACIN_MG_USDA_.DV","NIACIN_EQUIVALENTS_MG_NDSR","NIACIN_EQUIVALENTS_MG_NDSR_.DV","VITAMIN_B6_MG_USDA","VITAMIN_B6_MG_USDA_.DV","TOTAL_FOLATE_MCG_USDA","TOTAL_FOLATE_MCG_USDA_.DV","FOLATE_DFE_MCG_USDA","FOLATE_DFE_MCG_USDA_.DV","FOOD_FOLATE_MCG_USDA","FOOD_FOLATE_MCG_USDA_.DV","FOLIC_ACID_MCG_USDA","FOLIC_ACID_MCG_USDA_.DV","CALCIUM_MG_USDA","CALCIUM_MG_USDA_.DV","PHOSPHORUS_MG_USDA","PHOSPHORUS_MG_USDA_.DV","MAGNESIUM_MG_USDA","MAGNESIUM_MG_USDA_.DV","IRON_MG_USDA","IRON_MG_USDA_.DV","ZINC_MG_USDA","ZINC_MG_USDA_.DV","COPPER_MG_USDA","COPPER_MG_USDA_.DV","SELENIUM_MCG_USDA","SELENIUM_MCG_USDA_.DV","SODIUM_MG_USDA","SODIUM_MG_USDA_.DV","POTASSIUM_MG_USDA","POTASSIUM_MG_USDA_.DV","MANGANESE_MG_NDSR","MANGANESE_MG_NDSR_.DV","OMEGA_3_FATTY_ACIDS_G_NDSR","OMEGA_3_FATTY_ACIDS_G_NDSR_.DV","DAIDZEIN_MG_NDSR","DAIDZEIN_MG_NDSR_.DV","GENISTEIN_MG_NDSR","GENISTEIN_MG_NDSR_.DV","GLYCITEIN_MG_NDSR","GLYCITEIN_MG_NDSR_.DV","COUMESTROL_MG_NDSR","COUMESTROL_MG_NDSR_.DV","BIOCHANIN_A_MG_NDSR","BIOCHANIN_A_MG_NDSR_.DV","FORMONONETIN_MG_NDSR","FORMONONETIN_MG_NDSR_.DV","ALCOHOL_G_USDA","ALCOHOL_G_USDA_.DV","CARBOHYDRATE_G_USDA","CARBOHYDRATE_G_USDA_.DV","TOTAL_SUGARS_G_USDA","TOTAL_SUGARS_G_USDA_.DV","ADDED_SUGARS_BY_TOTAL_SUGARS_G_NDSR","ADDED_SUGARS_BY_TOTAL_SUGARS_G_NDSR_.DV","FRUCTOSE_G_NDSR","FRUCTOSE_G_NDSR_.DV","GALACTOSE_G_NDSR","GALACTOSE_G_NDSR_.DV","GLUCOSE_G_NDSR","GLUCOSE_G_NDSR_.DV","LACTOSE_G_NDSR","LACTOSE_G_NDSR_.DV","MALTOSE_G_NDSR","MALTOSE_G_NDSR_.DV","SUCROSE_G_NDSR","SUCROSE_G_NDSR_.DV","STARCH_G_NDSR","STARCH_G_NDSR_.DV","TOTAL_TRANS_FATTY_ACIDS_TRANS_G_NDSR","TOTAL_TRANS_FATTY_ACIDS_TRANS_G_NDSR_.DV","ERYTHRITOL_G_NDSR","ERYTHRITOL_G_NDSR_.DV","INOSITOL_G_NDSR","INOSITOL_G_NDSR_.DV","ISOMALT_G_NDSR","ISOMALT_G_NDSR_.DV","LACTITOL_G_NDSR","LACTITOL_G_NDSR_.DV","MALTITOL_G_NDSR","MALTITOL_G_NDSR_.DV","MANNITOL_G_NDSR","MANNITOL_G_NDSR_.DV","PINITOL_G_NDSR","PINITOL_G_NDSR_.DV","SORBITOL_G_NDSR","SORBITOL_G_NDSR_.DV","XYLITOL_G_NDSR","XYLITOL_G_NDSR_.DV","CAFFEINE_MG_USDA","CAFFEINE_MG_USDA_.DV","SUCRALOSE_MG_NDSR","SUCRALOSE_MG_NDSR_.DV","overall_nutrient_mean","overall_antinutrient_mean","Nutrient_density_numerator","Nutrient_Density_Score","percent_daily_value_nutrient_mean","percent_daily_value_antinutrient_mean","percent_daily_value_numerator","percent_daily_value_Nutrient_Density_Score"
"FFQ_59","Other candy ","1 pack Nerds, Skittles, Sweetarts",NA,"Servings in last 2 weeks",0,"1","225","1102.1","Candy/ not chocolate,",0,0,1,13.85,52.86,0.15,0.3,0.08812388,0.17624776,0.07,0.25,0.09040023,0.32285796,0.33,0.04125,0.43,0.04777778,0.46,0.0575,0,0,0.01,0.01886792,0.58,2.9,0,0,0.04,0.26666667,0.06071574,0.4047716,0.26,0.21666667,1.65,1.83333333,0,0,0.01,0.76923077,0.03,0.1875,0.05188007,0.32425044,0.01,0.58823529,0.43,0.1075,0.43,0.1075,0.43,0.1075,0,0,3.41,0.26230769,3.39,0.2712,1.19,0.28333333,0.05,0.27777778,0.03,0.27272727,0.01,1.11111111,0.15,0.27272727,12.32,0.53565217,8.74,0.18595745,0.0108113,0.47005652,0.00298817,0.22985923,6.6231e-05,8.8308e-05,1.575e-05,2.1e-05,0,0,0,0,1.1342e-05,1.5123e-05,0,0,0,0,12.45,9.57692308,8.18,16.36,7.66302838,7.66302838,0.33662617,0.25894321,0.00091757,0.00070582,1.20640817,0.92800628,0.11440164,0.08800126,0.70127529,0.53944253,5.92396044,4.55689265,0.97427306,0.74944082,0.00670617,0.00670617,3.5305e-05,3.5305e-05,0.00088534,0.00088534,0,0,0,0,0,0,1.4548e-05,1.4548e-05,0,0,0.01388951,0.01388951,9.181e-05,9.181e-05,0.02,0.02,0,0,1.12976797733333,0.807738733476191,0.322029243857143,0.609211585049457,0.337349259194444,0.706003982523809,-0.368654723329365,-0.697417183748326
"FFQ_59.1","Other candy ","1 pack Nerds, Skittles, Sweetarts",NA,"Servings in last 2 weeks",1,"1","225","1102.1","Candy/ not chocolate,",0,1,1,13.09,50.24,0.13,0.26,0.08249978,0.16499956,0.04,0.14285714,0.07193356,0.25690558,0.22,0.0275,0.32,0.03555556,0.5,0.0625,0,0,0.01,0.01886792,0.65,3.25,0,0,0.03,0.2,0.06308819,0.42058793,0.29,0.24166667,1.93,2.14444444,0,0,0.01,0.76923077,0.03,0.1875,0.05307731,0.33173316,0.01,0.58823529,0.35,0.0875,0.35,0.0875,0.35,0.0875,0,0,3.04,0.23384615,3.16,0.2528,1,0.23809524,0.04,0.22222222,0.02,0.18181818,0.01,1.11111111,0.14,0.25454545,12.97,0.56391304,8.41,0.17893617,0.01000838,0.43514696,0.00188661,0.14512346,2.6287e-05,3.5049e-05,3.645e-05,4.86e-05,0,0,0,0,1.1847e-05,1.5796e-05,7.4387e-07,9.9182e-07,0,0,11.81,9.08461538,7.9,15.8,7.01740441,7.01740441,0.355987,0.27383615,0.00064612,0.00049701,1.25667837,0.96667567,0.15944475,0.12264981,0.75025883,0.57712218,5.22945076,4.02265443,0.93312513,0.71778856,0.0070029,0.007002902,3.9517e-05,3.9517e-05,0.00098197,0.00098197,0,0,0,0,1.4191e-06,1.4191e-06,4.9555e-06,4.9555e-06,0,0,0.0156956,0.0156956,0.00010929,0.00010929,0,0,0,0,1.11564721733333,0.748896715314286,0.366750502019048,0.729997018350015,0.342587559356111,0.653450660647619,-0.310863101291508,-0.618756172952842
"FFQ_60","Popsicles","not listed",NA,"Servings in last 2 weeks",1,"1","n/a","FNDDS code: 91611000",NA,NA,NA,NA,NA,79,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23809524,0.54,3,0.15,1.36363636,0,0,0.2,0.36363636,7,0.30434783,15,0.31914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,14.7923077,13.66,27.32,13.66,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,0.847931034482759,2.27666666666667,-1.42873563218391,-1.80852611668849,0.176851180833333,0,0.176851180833333,0.223862254219409
"FFQ_60.1","Popsicles","not listed",NA,"Servings in last 2 weeks",1,"1","n/a",NA,NA,NA,NA,NA,NA,79,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23809524,0.54,3,0.15,1.36363636,0,0,0.2,0.36363636,7,0.30434783,15,0.31914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,14.7923077,13.66,27.32,13.66,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,0.847931034482759,2.27666666666667,-1.42873563218391,-1.80852611668849,0.176851180833333,0,0.176851180833333,0.223862254219409
"FFQ_61","Whole milk and beverages with whole milk, including milk added on cereal ","8 oz. glass",NA,"Servings in last 2 weeks",0,"1","19","10.1","Milk/ whole to drink,",0,0,1,250,177.06,9.15,18.3,0,0,0,0,0,0,130.83,16.35375,133.32,14.8133333,20.25,2.53125,0,0,0,0,0,0,0,0,0.2,1.33333333,0.29007288,1.93381919,0.87,0.725,0.02,0.02222222,0.13,10.8333333,0.49,37.6923077,0.26,1.625,2.19350083,13.7093802,0.1,5.88235294,14.39,3.5975,14.39,3.5975,14.39,3.5975,0,0,250,25.2530769,244.11,19.5288,28.98,6.9,0.09,0.5,1.07,9.72727273,0.07,7.77777778,10.68,19.4181818,126.85,5.51521739,250,8.17212766,0.01160292,0.50447457,0.217587,16.7374618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,10.7076923,14.77,29.54,0,0,0,0,0.03375819,0.02596784,0.02728919,0.02099168,14.5522687,11.1940528,0,0,0,0,0,0,0.33637597,0.336375965,0,0,0.01150588,0.01150588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.73930876,0.712437996666667,40.0268707633333,22.6063880963139,6.50956275777778,0.551852103095238,5.95771065468254,3.36479761362394
"FFQ_61.1","Whole milk and beverages with whole milk, including milk added on cereal ","8 oz. glass",NA,"Servings in last 2 weeks",1,"1","19","10.1","Milk/ whole to drink,",0,1,1,250,174.82,9.02,18.04,0,0,0,0,0,0,129.02,16.1275,131.48,14.6088889,19.92,2.49,0,0,0,0,0,0,0,0,0.2,1.33333333,0.28616211,1.90774743,0.86,0.71666667,0.02,0.02222222,0.13,10.8333333,0.48,36.9230769,0.26,1.625,2.16358176,13.522386,0.1,5.88235294,14.19,3.5475,14.19,3.5475,14.19,3.5475,0,0,250,24.9069231,240.74,19.2592,28.58,6.8047619,0.09,0.5,1.06,9.63636364,0.07,7.77777778,10.54,19.1636364,123.91,5.3873913,250,8.05595745,0.01144819,0.49774748,0.21463392,16.5103012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.77,10.5923077,14.62,29.24,0.04403257,0.04403257,0,0,0.07046833,0.05420641,0.0680022,0.05230938,14.2989313,10.9991779,0,0,0.04403257,0.0338712,0,0,0.33153711,0.331537112,0,0,0.0114112,0.0114112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3660748073333,0.708019775238095,39.6580550320952,22.6850789566956,6.4228985725,0.548883132,5.8740154405,3.36003628904016
"FFQ_62","2% milk and beverages with 2% milk, including milk added on cereal","8 oz. glass",NA,"Servings in last 2 weeks",0,"1","20","10.2","Milk/ 2% to drink,",0,0,1,250,149.95,9.89,19.78,0,0,0,0,0,0,164.16,20.52,164.18,18.2422222,12.09,1.51125,0,0,0,0,0,0,0,0,0.09,0.6,0.12094798,0.80631988,0.59,0.49166667,0.6,0.66666667,0.12,10,0.55,42.3076923,0.28,1.75,2.37369408,14.835588,0.11,6.47058824,14.91,3.7275,14.91,3.7275,14.91,3.7275,0,0,250,27.6769231,250,22.0352,32.98,7.85238095,0.06,0.33333333,1.43,13,0.02,2.22222222,7.54,13.7090909,141.21,6.13956522,250,8.93212766,0.04220062,1.83480939,0.02417249,1.85942262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.42,11.0923077,15.2,30.4,0.02984691,0.02984691,0.02985232,0.02296332,0.17689643,0.13607418,0.14539751,0.11184424,14.7654267,11.3580205,0.02985232,0.02296332,0.05969923,0.04592249,0,0,0.25444062,0.254440618,0,0,0.01195249,0.01195249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3635773696667,0.738255453809524,42.6253219158571,28.4263567294813,6.4408050375,0.571144193714286,5.86966084378571,3.91441203320154
"FFQ_62.1","2% milk and beverages with 2% milk, including milk added on cereal","8 oz. glass",NA,"Servings in last 2 weeks",1,"1","20","10.2","Milk/ 2% to drink,",0,1,1,250,139.06,9.17,18.34,0,0,0,0,0,0,152.52,19.065,152.52,16.9466667,11.25,1.40625,0,0,0,0,0,0,0,0,0.08,0.53333333,0.11157522,0.74383479,0.55,0.45833333,0.56,0.62222222,0.11,9.16666667,0.51,39.2307692,0.26,1.625,2.20111099,13.7569437,0.11,6.47058824,13.8,3.45,13.8,3.45,13.8,3.45,0,0,250,25.6676923,250,20.4344,30.6,7.28571429,0.06,0.33333333,1.33,12.0909091,0.02,2.22222222,6.97,12.6727273,130.91,5.69173913,250,8.28255319,0.03915365,1.70233239,0.0223093,1.71609992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,10.2846154,14.09,28.18,0.02324253,0.02324253,0.02774571,0.02134285,0.20240609,0.15569699,0.17443711,0.13418239,13.6234979,10.4796138,0.02774571,0.02134285,0.05098824,0.03922172,0,0,0.23611159,0.236111586,0,0,0.0111035,0.0111035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0474346056667,0.684632303809524,41.3628023018571,29.7445723442091,5.98958484222222,0.529612296,5.45997254622222,3.9263429787302
"FFQ_63","1% milk or skim milk, including beverages made with 1% milk or skim milk and milk added on cereal","8 oz. glass",NA,"Servings in last 2 weeks",0,"1","21","10.3","Milk/ 1% to drink,",0,0,1,250,123.59,9.91,19.82,0,0,0,0,0,0,167.65,20.95625,167.71,18.6344444,5.8,0.725,0,0,0,0,0,0,0,0,0.03,0.2,0.03358211,0.22388073,0.28,0.23333333,0.07,0.07777778,0.06,5,0.54,41.5384615,0.27,1.6875,2.37883195,14.8676997,0.11,6.47058824,14.6,3.65,14.6,3.65,14.6,3.65,0,0,250,28.3207692,250,22.3272,32.39,7.71190476,0.09,0.5,1.24,11.2727273,0.03,3.33333333,9.64,17.5272727,136.28,5.92521739,250,9.38702128,0.00942092,0.40960513,0.01239318,0.95332154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.73,11.3307692,15.33,30.66,0.05138466,0.05138466,0,0,0.17721957,0.13632275,0.16331132,0.12562409,14.8638025,11.4336943,0,0,0.05138466,0.03952666,0,0,0.11702994,0.117029938,0,0,0.01155868,0.01155868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2241798736667,0.735032920476191,42.4891469531905,34.3791139681127,6.29682246138889,0.567387670380952,5.72943479100794,4.63584010923856
"FFQ_63.1","1% milk or skim milk, including beverages made with 1% milk or skim milk and milk added on cereal","8 oz. glass",NA,"Servings in last 2 weeks",1,"1","21","10.3","Milk/ 1% to drink,",0,1,1,250,118.35,9.5,19,0,0,0,0,0,0,162.79,20.34875,162.81,18.09,5.59,0.69875,0,0,0,0,0,0,0,0,0.03,0.2,0.0295184,0.1967893,0.26,0.21666667,0.02,0.02222222,0.06,5,0.52,40,0.26,1.625,2.28279282,14.2674552,0.1,5.88235294,13.99,3.4975,13.99,3.4975,13.99,3.4975,0,0,250,27.1676923,250,21.4264,31.07,7.39761905,0.08,0.44444444,1.19,10.8181818,0.03,3.33333333,9.31,16.9272727,125.79,5.46913043,250,8.99808511,0.00864847,0.37602026,0.01147779,0.88290677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08,10.8307692,14.67,29.34,0.01630214,0.01630214,0,0,0.03869572,0.02976593,0.03428684,0.02637449,14.5606877,11.200529,0,0,0.01630214,0.01254011,0,0,0.11259,0.112590003,0,0,0.01121326,0.01121326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4473214886667,0.704289419047619,41.743032069619,35.2708340258716,6.05053103666667,0.543300711095238,5.50723032557143,4.65334205793953
"FFQ_64","Yogurt ","6 oz.",NA,"Servings in last 2 weeks",0,"1","37","30.1","Yogurt,",0,0,1,156.13,144.28,6.98,13.96,0.04421764,0.08843528,0.08,0.28571429,0.33384618,1.1923078,47.48,5.935,47.53,5.28111111,4.6,0.575,0,0,0,0,2.18,10.9,0,0,0.06,0.4,0.09408961,0.62726405,0.71,0.59166667,2.46,2.73333333,0.06,5,0.28,21.5384615,0.18,1.125,1.13693667,7.10585419,0.07,4.11764706,15.63,3.9075,16.02,4.005,15.07,3.7675,0.56,0.14,238.28,18.3292308,191.34,15.3072,24.24,5.77142857,0.14,0.77777778,1.2,10.9090909,0.09,10,5.62,10.2181818,92.76,4.03304348,250,6.61957447,0.07498895,3.26038913,0.01941341,1.49333923,0,0,1.4665e-05,1.95532e-05,0,0,0,0,0,0,0,0,0,0,25.91,19.9307692,21.09,42.18,5.63799644,5.63799644,1.99619153,1.53553195,0.83228471,0.64021901,2.47940699,1.90723615,6.37047861,4.90036816,0.25227141,0.19405493,7.63470764,5.87285203,0.11627122,0.0894394,0.04973227,0.04973227,0,0,0.03113591,0.03113591,0,0,0,0,0,0,0,0,0,0,0.01678326,0.01678326,0.00329622,0.00329622,0.02,0.02,7.41510696,7.41510696,31.0985518596667,1.56455538904762,29.533996470619,20.4699171545738,4.56755562536667,1.34827393761905,3.21928168774762,2.23127369541698
"FFQ_64.1","Yogurt ","6 oz.",NA,"Servings in last 2 weeks",1,"1","37","30.1","Yogurt,",0,1,1,152,136.51,6.87,13.74,0.04836727,0.09673453,0.07,0.25,0.30307169,1.08239891,46.02,5.7525,46.08,5.12,4.45,0.55625,0,0,0,0,2.03,10.15,0,0,0.06,0.4,0.10134609,0.67564061,0.68,0.56666667,2.22,2.46666667,0.06,5,0.28,21.5384615,0.17,1.0625,1.15783071,7.23644194,0.07,4.11764706,15.3,3.825,15.62,3.905,14.83,3.7075,0.47,0.1175,234.7,18.0538462,188.83,15.1064,23.71,5.6452381,0.14,0.77777778,1.18,10.7272727,0.08,8.88888889,5.69,10.3454545,92,4,250,6.51808511,0.06724815,2.92383265,0.0210227,1.617131,0,0,1.2353e-05,1.64709e-05,0,0,0,0,0,0,0,0,0,0,24.01,18.4692308,19.08,38.16,5.15774656,5.15774656,1.71827766,1.32175204,0.74096938,0.56997644,2.19582681,1.68909755,6.30593602,4.85072002,0.21364001,0.16433847,6.79253909,5.22503007,0.12998621,0.09998939,0.05049953,0.050499527,0,0,0.03185103,0.03185103,0,0,0,0,0,0,0,0,0,0,0.01474262,0.01474262,0.00319073,0.00319073,0.03,0.03,8.1544479,8.1544479,30.7190351966667,1.50188826428571,29.217146932381,21.4029352665599,4.457553037525,1.303018207,3.154534830525,2.31084523516592
"FFQ_65","Cheeses, not including cottage cheese ","2 slices or 2 ounces, 1 string cheese",NA,"Servings in last 2 weeks",0,"1","41","50.1","Cheese/ reg,",0,0,1,27.14,95.33,5.86,11.72,0.00013612,0.00027225,0,0,5.9868e-05,0.00021382,65.16,8.145,67.6,7.51111111,29.33,3.66625,0.08,0.01,2.08,3.9245283,5.75,28.75,0.24,0.32,0.14,0.93333333,0.27631319,1.8420879,0.79,0.65833333,0.01,0.01111111,0.01,0.83333333,0.11,8.46153846,0.04,0.25,1.35728142,8.4830089,0.03,1.76470588,4.36,1.09,4.36,1.09,4.36,1.09,0,0,250,19.6538462,169.79,13.5832,8.26,1.96666667,0.17,0.94444444,0.78,7.09090909,0.01,1.11111111,4.53,8.23636364,250,11.0273913,47.73,1.01553191,0.00921254,0.40054522,0.05050653,3.88511785,1.8622e-07,2.4829e-07,9.3108e-08,1.24144e-07,0,0,0,0,0,0,0,0,0,0,1.37,1.05384615,0.89,1.78,0,0,8.3797e-07,6.4459e-07,0.02158226,0.01660174,0.00771062,0.00593124,0.49539092,0.38106994,0,0,2.1694e-05,1.6688e-05,5.5865e-07,4.2973e-07,0.27833509,0.278335088,0,0,0.00176131,0.00176131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4352076082667,0.03832396622,30.3968836420467,31.8859578747998,4.10760036923428,0.0325579562057143,4.07504241302856,4.27466947763407
"FFQ_65.1","Cheeses, not including cottage cheese ","2 slices or 2 ounces, 1 string cheese",NA,"Servings in last 2 weeks",1,"1","41","50.1","Cheese/ reg,",0,1,1,25.88,91.5,5.62,11.24,0.00023823,0.00047646,0,0,0.00010478,0.0003742,61.67,7.70875,63.72,7.08,25.08,3.135,0.04,0.005,1.35,2.54716981,3.68,18.4,0.2,0.26666667,0.12,0.8,0.25552666,1.70351104,0.73,0.60833333,0.01,0.01111111,0.01,0.83333333,0.1,7.69230769,0.04,0.25,1.3253728,8.28358002,0.03,1.76470588,4.19,1.0475,4.19,1.0475,4.19,1.0475,0,0,224.14,17.2415385,153.28,12.2624,7.74,1.84285714,0.15,0.83333333,0.76,6.90909091,0.01,1.11111111,4.31,7.83636364,237.09,10.3082609,43.34,0.92212766,0.00863573,0.3754663,0.04857709,3.73669885,3.259e-07,4.3453e-07,1.6295e-07,2.17265e-07,0,0,0,0,0,0,0,0,0,0,1.23,0.94615385,0.79,1.58,0,0,1.4665e-06,1.1281e-06,0.01953167,0.01502436,0.0086974,0.00669031,0.47322425,0.36401865,0,0,3.7967e-05,2.9205e-05,9.7769e-07,7.5207e-07,0.26042164,0.26042164,0,0,0.00164992,0.00164992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9201027496667,0.0363602519614286,27.8837424977052,30.4740355166177,3.54648579199431,0.0308493316747619,3.51563646031954,3.84222563969349
"FFQ_66","Cottage cheese ","6 oz.",NA,"Servings in last 2 weeks",0,"1","39","40.1","Cot/ricot cheese,",0,0,1,111.67,100.36,12.71,25.42,0.00139302,0.00278604,0,0,0.00356613,0.01273619,33.63,4.20375,34.49,3.83222222,9.94,1.2425,0,0,0.16,0.30188679,0.31,1.55,0,0,0.06,0.4,0.0827561,0.5517073,0.07,0.05833333,0.01,0.01111111,0.03,2.5,0.2,15.3846154,0.12,0.75,2.8077651,17.5485319,0.05,2.94117647,12.65,3.1625,12.65,3.1625,12.65,3.1625,0,0,95.75,7.36538462,172.33,13.7864,8.35,1.98809524,0.13,0.72222222,0.49,4.45454545,0.03,3.33333333,10.98,19.9636364,250,18.1321739,111.74,2.37744681,0.00344307,0.14969852,0.01857561,1.42889269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,3.12307692,3.18,6.36,0.07599208,0.07599208,0.02390424,0.01838788,0.00040819,0.00031399,0.02713419,0.02087245,2.88721378,2.22093367,0.00606243,0.00466341,0.07456563,0.05735817,0,0,0.10498872,0.104988715,0,0,0.00185532,0.00185532,0,0,0,0,0,0,0,0,0,0,0.00223998,0.00223998,0,0,0,0,0,0,25.1426577976667,0.152588788571429,24.9900690090952,24.9004274702025,3.76742094527778,0.119409793571429,3.64801115170635,3.63492542019365
"FFQ_66.1","Cottage cheese ","6 oz.",NA,"Servings in last 2 weeks",1,"1","39","40.1","Cot/ricot cheese,",0,1,1,110.7,94.26,12.55,25.1,0.00542186,0.01084371,0.01,0.03571429,0.0132124,0.04718716,32.35,4.04375,33.03,3.67,8.9,1.1125,0,0,0.52,0.98113208,0.47,2.35,0,0,0.06,0.4,0.06671217,0.44474777,0.08,0.06666667,0.03,0.03333333,0.03,2.5,0.21,16.1538462,0.13,0.8125,2.80486756,17.5304223,0.05,2.94117647,12.03,3.0075,12.03,3.0075,12.03,3.0075,0,0,94.32,7.25538462,169.08,13.5264,8.3,1.97619048,0.14,0.77777778,0.49,4.45454545,0.03,3.33333333,10.93,19.8727273,250,18.6482609,113.17,2.40787234,0.00379915,0.16518043,0.01567342,1.205648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,3.28461538,3.23,6.46,0.07090972,0.07090972,0.03553645,0.02733573,0.00187239,0.0014403,0.06745212,0.05188624,2.81560136,2.1658472,0.00855214,0.00657857,0.04755702,0.03658232,0,0,0.08142113,0.081421126,0,0,0.00186365,0.00186365,0,0,0,0,0,0,0,0,0,0,0.00253492,0.00253492,0,0,0,0,0,0,24.8981606333333,0.149204804761905,24.7489558285714,26.2560532872602,3.80273622277778,0.116495227428571,3.68624099534921,3.9107160994581
"FFQ_67","100% Fruit juices","6 oz glass",NA,"Servings in last 2 weeks",0,"1","169","710.1","Other juice,",0,0,1,250,127.85,0.51,1.02,0.73062008,1.46124016,0.56,2,0.68061836,2.43077987,0,0,6.3,0.7,70.98,8.8725,1.11,0.13875,10.85,20.4716981,54.93,100,64.72,86.2933333,0.22,1.46666667,0.92582613,6.17217417,1.5,1.25,60.79,67.5444444,0.05,4.16666667,0.05,3.84615385,0.32,2,0.4835272,3.022045,0.08,4.70588235,7.79,1.9475,7.79,1.9475,7.79,1.9475,0,0,45.55,3.50384615,23.35,1.868,17.44,4.15238095,0.42,2.33333333,0.13,1.18181818,0.05,5.55555556,0.31,0.56363636,13.81,0.60043478,250,6.02340426,0.29711094,12.917867,0.02352679,1.80975269,4.1734e-05,5.5645e-05,0.0005311,0.000708127,0,0,0.00837062,0.01116082,0,0,0,0,0,0,31.54,24.2615385,27.14,54.28,3.33173951,3.33173951,13.3839334,10.2953334,0.00101503,0.00078079,9.87533315,7.59641011,0,0,0.041204,0.03169539,3.87172599,2.97825076,0.024891,0.01914692,0,0,2.2584e-05,2.2584e-05,0.08592118,0.08592118,0,0,0,0,0,0,0.00303655,0.00303655,0,0,0.5736576,0.5736576,0.00183591,0.00183591,0,0,0,0,21.1232567433333,1.48544361447619,19.6378131288571,15.3600415556176,9.82064102005556,1.18656336685714,8.63407765319841,6.75328717496943
